Description,Price,Ratings,Review Count,URL
"Oral-B Pro 1 600 CrossAction Electric Rechargeable Toothbrush Powered by Braun, 1 Handle, 1 Toothbrush Head, 2 Pin UK Plug",£27.49,4.6 out of 5 stars,"7,872",https://www.amazon.co.uk//Oral-B-CrossAction-Electric-Toothbrush-Rechargeable/dp/B00K2U5X6Y/ref=sr_1_11?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-11&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B iO - 7 - Black Electric Toothbrush, 1 Handle Using Revolutionary Magnetic Technology, Black & White Display, 1 Toothbrush Head, 1 Premium Travel Case, Designed By Braun",£195.83,4.8 out of 5 stars,62,https://www.amazon.co.uk//Oral-B-iO-Toothbrush-Revolutionary-Technology/dp/B094VNNTWN/ref=sr_1_12?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-12&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B Pro 3 3000 Electric Rechargeable Toothbrush Powered by Braun, 1 Handle, 2 Modes: Daily Clean and Sensitive, Pressure Sensor, 2 Toothbrush Heads, 2 Pin UK Plug, Colour May vary",£50.00,4.7 out of 5 stars,"7,560",https://www.amazon.co.uk//Oral-B-CrossAction-Electric-Toothbrush-Rechargeable/dp/B072DTPBHF/ref=sr_1_13?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-13&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B Pro 2 2500W 3D White Electric Rechargeable Toothbrush, Pink Handle, 2 Modes, Gum Pressure Sensor, 1 Toothbrush Head, 1 Travel Case, 2 Pin UK Plug, Gift for Men/Women",£39.90,4.7 out of 5 stars,"12,678",https://www.amazon.co.uk//Oral-B-Electric-Toothbrush-Rechargeable-Including/dp/B01EY8LK4I/ref=sr_1_14?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-14&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Philips Sonicare DiamondClean 9000 Black Electric Toothbrush, 2020 Edition, 4 Modes, 3 Intensities, Gum Pressure Sensor, App, Connected Handle, USB Travel Case, UK 2-Pin Bathroom Plug - HX9911/39",£259.99,4.5 out of 5 stars,"1,300",https://www.amazon.co.uk//Philips-DiamondClean-Toothbrush-Intensities-Connected/dp/B087VLVSLD/ref=sr_1_15?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-15&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Mitimi Electric Toothbrush, Rechargeable Power Sonic Toothbrush with 40000VPM, 5 Optional Modes, Smart Timer, 5 Dupont Brush Heads, Ultrasonic Toothbrush for Adults, IPX7 Waterproof",£23.99,4.3 out of 5 stars,53,https://www.amazon.co.uk//Electric-Toothbrush-Rechargeable-Ultrasonic-Waterproof/dp/B09B7513ZT/ref=sr_1_16?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-16&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Mitimi Electric Toothbrush, Rechargeable Power Sonic Toothbrush with 40000VPM, 5 Optional Modes, Smart Timer, 5 Dupont Brush Heads, Ultrasonic Toothbrush for Adults, IPX7 Waterproof",£23.99,4.3 out of 5 stars,53,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05742731U2GNR724BUY1&url=%2FElectric-Toothbrush-Rechargeable-Ultrasonic-Waterproof%2Fdp%2FB09B7513ZT%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Delectric%2Btoothbrush%26qid%3D1631704707%26sr%3D8-17-spons%26psc%3D1&qualifier=1631704707&id=5627325231059802&widgetName=sp_mtf
"Oral-B Genius 9900 Set of 2 Electric Toothbrushes Rechargeable, 2 Handles Rose Gold and Black, 6 Modes, Pressure Sensor, 4 Toothbrush Heads, Travel Case, 2 Pin UK Plug, Gift for Men/Women",£149.99,4.7 out of 5 stars,"13,702",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03499942K96G06S1S7RZ&url=%2FOral-B-Toothbrushes-Rechargeable-Whitening-Toothbrush%2Fdp%2FB0759J8G7P%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Delectric%2Btoothbrush%26qid%3D1631704707%26sr%3D8-18-spons%26psc%3D1&qualifier=1631704707&id=5627325231059802&widgetName=sp_mtf
"Electric Toothbrush, Sonic Toothbrush with 8 Brush Heads 40000 VPM 5 Modes, Rechargeable Electric Toothbrush for Adults, Sonic Electric Toothbrushes Fast Charge 4 Hours Last 30 Days, Black",£19.99,3.3 out of 5 stars,5,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A103913615LEF8OUHNVEX&url=%2FElectric-Toothbrush-Rechargeable-Adults-Toothbrushes%2Fdp%2FB09CTF4KH8%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Delectric%2Btoothbrush%26qid%3D1631704707%26sr%3D8-19-spons%26psc%3D1&qualifier=1631704707&id=5627325231059802&widgetName=sp_mtf
"Oral-B Smart 4 4500 CrossAction Electric Toothbrush Rechargeable, 1 App Connected Handle, 3 Modes, Pressure Sensor, 2 Brush Heads, 1 Travel Case - 2 Pin UK Plug",£57.23,4.7 out of 5 stars,"6,024",https://www.amazon.co.uk//Oral-B-CrossAction-Toothbrush-Rechargeable-Connected/dp/B073CX46C6/ref=sr_1_20?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-20&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Philips Sonicare ProtectiveClean Model 4300 Electric Toothbrush, Light Blue",£64.99,4.7 out of 5 stars,"7,404",https://www.amazon.co.uk//Philips-Sonicare-ProtectiveClean-Electric-Toothbrush/dp/B07B12TSX4/ref=sr_1_21?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-21&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Philips Sonicare Advanced Whitening Edition Rechargeable Toothbrush, 4 Modes, 3 Intensities, Gum Pressure Sensor, Bluetooth, UK 2-Pin Bathroom Plug - Black - Hx9631/17",£99.99,4.5 out of 5 stars,201,https://www.amazon.co.uk//Philips-Whitening-Rechargeable-Toothbrush-Intensities/dp/B08L1XSYH7/ref=sr_1_22?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-22&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B Genius 9900 Set of 2 Electric Toothbrushes Rechargeable, 2 Handles Rose Gold and Black, 6 Modes, Pressure Sensor, 4 Toothbrush Heads, Travel Case, 2 Pin UK Plug, Gift for Men/Women",£149.99,4.7 out of 5 stars,"13,702",https://www.amazon.co.uk//Oral-B-Toothbrushes-Rechargeable-Whitening-Toothbrush/dp/B0759J8G7P/ref=sr_1_23?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-23&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B Genius 8000 Electric Toothbrush, 1 Black App Connected Handle, 5 Modes with Sensitive and Gum Care, Pressure Sensor, 3 Brush Heads, Travel Case, 2 Pin UK Plug, Gift for Men/Women",£125.41,4.7 out of 5 stars,"6,592",https://www.amazon.co.uk//Oral-B-CrossAction-Toothbrush-Connected-Sensitive/dp/B0835DXMY6/ref=sr_1_24?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-24&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B Junior Kids Electric Rechargeable Toothbrush for Children Age 6-12, 1 Brush Handle and 1 Sensitive Toothbrush Replacement Head Powered by Braun, Green, UK 2 Pin Plug, Stocking Filler for Kids",£25.00,4.7 out of 5 stars,"13,478",https://www.amazon.co.uk//Oral-B-Toothbrush-Rechargeable-Childrens-Replacement/dp/B071143Q4J/ref=sr_1_25?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-25&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B iO8 Black Ultimate Clean Electric Toothbrush for Adults with Revolutionary Magnetic Technology, Colour Display, 1 Toothbrush Head, 1 Magnetic Pouch, 6 Modes, Gift for Men/Women, 2020 Edition",£250.31,4.7 out of 5 stars,541,https://www.amazon.co.uk//Oral-B-Ultimate-Toothbrush-Revolutionary-Technology/dp/B089MY1N3H/ref=sr_1_26?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-26&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B iO - 7 - Electric Toothbrush Rechargeable, 1 High End Design White Handle Using Revolutionary Magnetic Technology, Black & White Display, 1 Toothbrush Head, 1 Premium Travel Case",£129.99,4.6 out of 5 stars,251,https://www.amazon.co.uk//Oral-B-Ultimate-Toothbrush-Revolutionary-Technology/dp/B089MY5RJS/ref=sr_1_27?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-27&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Philips Sonicare DailyClean 3100 Electric Toothbrush, White (UK 2-Pin Bathroom Plug) HX6221/56",£58.80,4.6 out of 5 stars,"2,465",https://www.amazon.co.uk//Philips-DailyClean-Toothbrush-ProResults-HX6221/dp/B07R9L3PYB/ref=sr_1_28?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-28&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B Smart 4 4000N CrossAction Electric Toothbrush Rechargeable, 1 App Connected Handle, 3 Modes with Whitening, Pressure Sensor, 2 Toothbrush Heads, 2 Pin UK Plug, Gift for Men/Women",£51.92,4.6 out of 5 stars,"7,173",https://www.amazon.co.uk//Oral-B-CrossAction-Toothbrush-Rechargeable-Connected/dp/B01DY36K5I/ref=sr_1_29?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-29&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Oral-B Pro 670 Cross Action Electric Rechargeable Toothbrush Powered by Braun, 1 Handle, 2 Replacement Brush Heads, 2 Pin UK Plug",£34.99,4.7 out of 5 stars,490,https://www.amazon.co.uk//Oral-B-Electric-Rechargeable-Toothbrush-Replacement/dp/B01BKO3L1E/ref=sr_1_30?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-30&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
"Sonic Electric Toothbrush, USB Rechargeable Toothbrush, 2 Mins Smart Timer 4 Brushing Modes with 2 Replacement Brush Heads by Phniti, Pink",£23.99,4.5 out of 5 stars,"1,726",https://www.amazon.co.uk//Electric-Toothbrush-Rechargeable-Replacement-Phniti/dp/B07W8GJ8F1/ref=sr_1_31?dchild=1&keywords=electric+toothbrush&qid=1631704707&qsid=257-4916782-0421462&sr=8-31&sres=B00PIRQEBO%2CB094VMSCQK%2CB01EY8LJTE%2CB00WAKQP7A%2CB08CDB4YZG%2CB0759N6YPJ%2CB00K2U5X6Y%2CB094VNNTWN%2CB072DTPBHF%2CB01EY8LK4I%2CB087VLVSLD%2CB09B7513ZT%2CB073CX46C6%2CB07B12TSX4%2CB08L1XSYH7%2CB0759J8G7P%2CB0835DXMY6%2CB071143Q4J%2CB089MY1N3H%2CB089MY5RJS&srpt=TOOTHBRUSH
